Average,City,Code,Direction,Full,Maximum,Minimum,Month,Precipitation,WindSpeed,State,Day,Year
83,San Juan,SJU,9,5/22/2016,88,77,5,0.84,9.31,Puerto Rico,22,2016
58,Providence,PVD,18,5/22/2016,69,47,5,0.03,6.61,Rhode Island,22,2016
65,Anderson,AND,15,5/22/2016,74,57,5,3.85,5.38,South Carolina,22,2016
73,Charleston,CHS,19,5/22/2016,80,65,5,0.87,6.58,South Carolina,22,2016
70,Columbia,CAE,13,5/22/2016,77,61,5,1.06,5.78,South Carolina,22,2016
64,Greer,GSP,13,5/22/2016,72,56,5,2.88,4.7,South Carolina,22,2016
60,Aberdeen,ABR,12,5/22/2016,75,45,5,0.15,13.15,South Dakota,22,2016
59,Huron,HON,13,5/22/2016,72,46,5,0.16,10.04,South Dakota,22,2016
59,Pierre,PIR,14,5/22/2016,73,45,5,0.12,11.22,South Dakota,22,2016
57,Rapid City,RAP,16,5/22/2016,71,42,5,0.06,9,South Dakota,22,2016
58,Sioux Falls,FSD,16,5/22/2016,70,44,5,0,8.78,South Dakota,22,2016
62,Bristol/Jhnsn Cty/Kngsprt,TRI,24,5/22/2016,71,51,5,0.93,2.42,Tennessee,22,2016
68,Chattanooga,CHA,18,5/22/2016,78,58,5,0.27,4.24,Tennessee,22,2016
60,Clarksville,CKV,13,5/22/2016,69,50,5,1.61,5.05,Tennessee,22,2016
61,Crossville,CSV,16,5/22/2016,70,51,5,0.48,3.88,Tennessee,22,2016
65,Knoxville,TYS,15,5/22/2016,74,55,5,0.51,5.2,Tennessee,22,2016
67,Memphis,MEM,9,5/22/2016,76,58,5,1.09,5.7,Tennessee,22,2016
63,Nashville,BNA,13,5/22/2016,72,53,5,1.42,5.08,Tennessee,22,2016
64,Oak Ridge,OQT,16,5/22/2016,74,54,5,0.56,0.92,Tennessee,22,2016
67,Abilene,ABI,10,5/22/2016,75,60,5,0.55,10.52,Texas,22,2016
62,Amarillo,AMA,12,5/22/2016,73,51,5,0.3,14.61,Texas,22,2016
73,Austin/Bergstrom,AUS,6,5/22/2016,81,65,5,3.86,6.95,Texas,22,2016
74,Austin/City,ATT,8,5/22/2016,81,65,5,2.87,3.07,Texas,22,2016
75,Beaumont/Port Arthur,BPT,10,5/22/2016,82,68,5,5.88,6.14,Texas,22,2016
82,Brownsville,BRO,12,5/22/2016,89,75,5,1.26,7.51,Texas,22,2016
65,Childress,CDS,11,5/22/2016,75,55,5,5.95,8.52,Texas,22,2016
72,College Station,CLL,6,5/22/2016,80,64,5,3.82,6.42,Texas,22,2016
80,Corpus Christi,CRP,8,5/22/2016,85,73,5,2.99,8.8,Texas,22,2016
62,Dalhart,DHT,13,5/22/2016,73,51,5,1.6,11.6,Texas,22,2016
71,Dallas,DAL,9,5/22/2016,79,63,5,0.56,8.02,Texas,22,2016
70,Dallas-Fort Worth,DFW,9,5/22/2016,78,62,5,0.93,8.02,Texas,22,2016
76,Del Rio,DRT,13,5/22/2016,84,68,5,0.26,7.78,Texas,22,2016
72,El Paso,ELP,17,5/22/2016,85,58,5,0,8.31,Texas,22,2016
71,Fort Worth,FTW,9,5/22/2016,78,62,5,0.57,7.92,Texas,22,2016
76,Galveston,GLS,6,5/22/2016,80,70,5,4.27,8.58,Texas,22,2016
76,Houston,HOU,14,5/22/2016,82,69,5,3.02,5.35,Texas,22,2016
65,Lubbock,LBB,12,5/22/2016,75,54,5,1.23,13.15,Texas,22,2016
71,Midland,MAF,12,5/22/2016,82,59,5,0.2,11.45,Texas,22,2016
71,San Angelo,SJT,10,5/22/2016,81,61,5,2.39,7.82,Texas,22,2016
74,San Antonio,SAT,7,5/22/2016,81,66,5,2.93,7.71,Texas,22,2016
75,Victoria,VCT,6,5/22/2016,83,67,5,2.86,7.22,Texas,22,2016
70,Waco,ACT,8,5/22/2016,79,62,5,1.28,6.55,Texas,22,2016
66,Wichita Falls,SPS,9,5/22/2016,73,58,5,2.73,9.25,Texas,22,2016
62,Salt Lake City,SLC,19,5/22/2016,72,51,5,0.66,5.02,Utah,22,2016
58,Blacksburg,BCB,15,5/22/2016,65,51,5,1,2.98,VA,22,2016
57,Burlington,BTV,24,5/22/2016,68,44,5,0.04,4.42,Vermont,22,2016
57,Lynchburg,LYH,6,5/22/2016,65,48,5,2.1,3.78,Virginia,22,2016
61,Norfolk,ORF,12,5/22/2016,67,54,5,1.23,4.35,Virginia,22,2016
58,Richmond,RIC,11,5/22/2016,65,50,5,2.55,4.87,Virginia,22,2016
58,Roanoke,ROA,15,5/22/2016,65,51,5,1,2.98,Virginia,22,2016
58,Wallops Island,WAL,15,5/22/2016,65,51,5,1.72,5.54,Virginia,22,2016
59,Washington,DCA,16,5/22/2016,65,53,5,1.44,4.57,Virginia,22,2016
55,Deer Park,DEW,16,5/22/2016,67,41,5,0.5,5.94,Washington,22,2016
61,Ephrata,EPH,21,5/22/2016,72,48,5,0.28,5.3,Washington,22,2016
55,Olympia,OLM,16,5/22/2016,63,47,5,0.1,4.9,Washington,22,2016
52,Quillayute,UIL,27,5/22/2016,60,44,5,0.05,3.7,Washington,22,2016
57,Seattle,SEA,21,5/22/2016,63,50,5,0.77,6.47,Washington,22,2016
57,Spokane,GEG,18,5/22/2016,67,46,5,0.34,9.24,Washington,22,2016
62,Yakima,YKM,30,5/22/2016,75,48,5,0.1,5.6,Washington,22,2016
54,Beckley,BKW,25,5/22/2016,62,45,5,1.72,4.7,West Virginia,22,2016
57,Charleston,CRW,20,5/22/2016,66,47,5,1.57,2.55,West Virginia,22,2016
53,Elkins,EKN,29,5/22/2016,62,43,5,1.87,2.57,West Virginia,22,2016
58,Huntington,HTS,15,5/22/2016,68,47,5,1.74,2.98,West Virginia,22,2016
57,Green Bay,GRB,13,5/22/2016,72,42,5,0,3.57,Wisconsin,22,2016
60,La Crosse,LSE,17,5/22/2016,75,44,5,0.01,3.42,Wisconsin,22,2016
56,Madison,MSN,11,5/22/2016,71,41,5,0.02,3.3,Wisconsin,22,2016
56,Milwaukee,MKE,7,5/22/2016,65,46,5,0.11,6.05,Wisconsin,22,2016
53,Casper,CPR,17,5/22/2016,65,39,5,0.71,9.25,Wyoming,22,2016
51,Cheyenne,CYS,18,5/22/2016,61,40,5,0.55,8.32,Wyoming,22,2016
53,Lander,LND,19,5/22/2016,64,41,5,0.41,5.92,Wyoming,22,2016
50,Rawlins,RWL,18,5/22/2016,63,37,5,0.2,10,Wyoming,22,2016
57,Sheridan,SHR,17,5/22/2016,73,40,5,0.22,5.64,Wyoming,22,2016
76,Birmingham,BHM,17,5/29/2016,87,64,5,0.01,3.71,Alabama,29,2016
75,Huntsville,HSV,21,5/29/2016,88,62,5,0,4.14,Alabama,29,2016
75,Mobile,MOB,16,5/29/2016,86,63,5,0,4.57,Alabama,29,2016
76,Montgomery,MGM,19,5/29/2016,89,63,5,0,2.15,Alabama,29,2016
56,Anchorage,ANC,23,5/29/2016,66,46,5,0.01,3.98,Alaska,29,2016
54,Annette,ANN,25,5/29/2016,43,33,5,0.13,3.45,Alaska,29,2016
52,Bethel,BET,16,5/29/2016,62,41,5,0.11,9.54,Alaska,29,2016
49,Bettles,BTT,17,5/29/2016,61,39,5,0.15,3.78,Alaska,29,2016
48,Cold Bay,CDB,14,5/29/2016,54,41,5,0.04,12.65,Alaska,29,2016
51,Cordova,CDV,20,5/29/2016,61,41,5,0.14,2.14,Alaska,29,2016
49,Delta Junction/Ft Greely,BIG,22,5/29/2016,57,40,5,0.4,4.92,Alaska,29,2016
53,Fairbanks,FAI,15,5/29/2016,60,45,5,0.15,6.1,Alaska,29,2016
54,Gulkana,GKN,25,5/29/2016,65,42,5,0.07,5.25,Alaska,29,2016
60,Gustavus,GST,22,5/29/2016,60,60,5,0,2.84,Alaska,29,2016
50,Homer,HOM,24,5/29/2016,60,40,5,0.02,5.92,Alaska,29,2016
51,Iliamna,ILI,17,5/29/2016,62,41,5,0.39,6,Alaska,29,2016
54,Juneau,JNU,17,5/29/2016,61,47,5,0.07,3.14,Alaska,29,2016
52,Kenai,ENA,24,5/29/2016,62,42,5,0,6.64,Alaska,29,2016
53,Ketchikan,KTN,26,5/29/2016,58,47,5,0.45,5.55,Alaska,29,2016
51,King Salmon,AKN,20,5/29/2016,63,38,5,0,5.68,Alaska,29,2016
51,Kodiak,ADQ,20,5/29/2016,58,43,5,0,4.11,Alaska,29,2016
43,Kotzebue,OTZ,19,5/29/2016,52,39,5,0.19,5.3,Alaska,29,2016
52,Mc Grath,MCG,12,5/29/2016,62,41,5,0.07,4.62,Alaska,29,2016
44,Nome,OME,19,5/29/2016,50,38,5,0.54,7.37,Alaska,29,2016
49,Northway,ORT,33,5/29/2016,59,39,5,0.39,4.11,Alaska,29,2016
57,Palmer,PAQ,21,5/29/2016,68,45,5,0.15,1.95,Alaska,29,2016
60,Petersburg,PSG,8,5/29/2016,60,60,5,0,2.05,Alaska,29,2016
60,Shemya,SYA,20,5/29/2016,60,60,5,0,10.3,Alaska,29,2016
51,Sitka,SIT,26,5/29/2016,64,45,5,0.46,3.94,Alaska,29,2016
58,Skagway,SGY,12,5/29/2016,64,51,5,0.02,9.37,Alaska,29,2016
45,St Paul Island,SNP,15,5/29/2016,49,40,5,0.02,12.52,Alaska,29,2016
56,Talkeetna,TKA,22,5/29/2016,69,43,5,0.02,1.44,Alaska,29,2016
52,Tanana,TAL,18,5/29/2016,61,43,5,0.21,3.97,Alaska,29,2016
33,Utqiagvik (Barrow),BRW,8,5/29/2016,36,30,5,0.03,12.9,Alaska,29,2016
60,Wrangell,WRG,21,5/29/2016,60,60,5,0,1.82,Alaska,29,2016
50,Yakutat,YAK,24,5/29/2016,60,39,5,0.05,2.95,Alaska,29,2016
67,Douglas Bisbee,DUG,23,5/29/2016,87,49,5,0,7.65,Arizona,29,2016
66,Kingman,IGM,21,5/29/2016,81,50,5,0,7.45,Arizona,29,2016
79,Phoenix,PHX,22,5/29/2016,91,67,5,0,2.75,Arizona,29,2016
74,Tucson,TUS,23,5/29/2016,89,59,5,0,4.42,Arizona,29,2016
61,Winslow,INW,20,5/29/2016,80,42,5,0,7.08,Arizona,29,2016
75,Fort Smith,FSM,12,5/29/2016,83,65,5,0.39,3.8,Arkansas,29,2016
71,Harrison,HRO,17,5/29/2016,81,61,5,1.8,6.05,Arkansas,29,2016
74,North Little Rock,LZK,0,5/29/2016,83,65,5,0.26,0,Arkansas,29,2016
72,Bakersfield,BFL,31,5/29/2016,84,60,5,0.01,5.18,California,29,2016
62,Bishop,BIH,33,5/29/2016,78,45,5,0.08,4.52,California,29,2016
70,China Lake,NID,22,5/29/2016,84,54,5,0,4.45,California,29,2016
68,Concord,CCR,23,5/29/2016,81,55,5,0,7.4,California,29,2016
56,Eureka,EKA,0,5/29/2016,61,50,5,0,0,California,29,2016
71,Fresno,FAT,30,5/29/2016,85,57,5,0,7.47,California,29,2016
64,Hayward,HWD,28,5/29/2016,73,55,5,0,7.61,California,29,2016
64,Long Beach,LGB,23,5/29/2016,70,58,5,0,3.35,California,29,2016
63,Los Angeles,LAX,25,5/29/2016,68,57,5,0,6.81,California,29,2016
72,Red Bluff,RBL,27,5/29/2016,86,58,5,0,4.01,California,29,2016
71,Redding,RDD,29,5/29/2016,85,56,5,0.06,3.58,California,29,2016
69,Sacramento,SAC,23,5/29/2016,83,55,5,0,4.67,California,29,2016
60,Salinas,SNS,27,5/29/2016,67,52,5,0,8.5,California,29,2016
65,San Diego,SAN,26,5/29/2016,68,61,5,0,5.6,California,29,2016
62,San Francisco,SFO,28,5/29/2016,70,54,5,0,10.84,California,29,2016
60,Sandberg,SDB,30,5/29/2016,70,50,5,0,9.3,California,29,2016
60,Santa Barbara,SBA,21,5/29/2016,68,52,5,0.01,3.64,California,29,2016
59,Santa Maria,SMX,30,5/29/2016,67,50,5,0.01,7.24,California,29,2016
69,Stockton,SCK,28,5/29/2016,84,52,5,0,8.61,California,29,2016
51,Alamosa,ALS,27,5/29/2016,67,34,5,0.53,5.37,Colorado,29,2016
57,Colorado Springs,COS,16,5/29/2016,70,44,5,1.07,5.68,Colorado,29,2016
50,Craig,CAG,25,5/29/2016,68,32,5,0.36,3.04,Colorado,29,2016
56,Denver,DEN,15,5/29/2016,69,43,5,1.49,5.02,Colorado,29,2016
60,Grand Junction,GJT,17,5/29/2016,75,45,5,0.06,3.41,Colorado,29,2016
63,Pueblo,PUB,21,5/29/2016,78,48,5,0.97,3.51,Colorado,29,2016
70,Bridgeport,BDR,20,5/29/2016,80,60,5,0.39,4.15,Connecticut,29,2016
72,Windsor Locks,BDL,20,5/29/2016,86,57,5,0.06,5.38,Connecticut,29,2016
72,Wilmington,ILG,18,5/29/2016,84,60,5,1.43,5.74,Delaware,29,2016
76,Daytona Beach,DAB,7,5/29/2016,85,67,5,0,5.58,Florida,29,2016
81,Fort Lauderdale,FLL,11,5/29/2016,86,75,5,1.73,7.58,Florida,29,2016
74,Gainesville,GNV,10,5/29/2016,88,60,5,0,3.4,Florida,29,2016
73,Jacksonville,JAX,11,5/29/2016,85,61,5,0.03,4.68,Florida,29,2016
82,Key West,EYW,9,5/29/2016,87,76,5,0.22,6.21,Florida,29,2016
81,Miami,MIA,11,5/29/2016,86,74,5,1.98,6.27,Florida,29,2016
79,Orlando,MCO,6,5/29/2016,89,68,5,0.35,6.18,Florida,29,2016
77,Pensacola,PNS,16,5/29/2016,86,67,5,0.08,4.48,Florida,29,2016
78,Tallahassee,TLH,12,5/29/2016,91,64,5,0,3.07,Florida,29,2016
80,Tampa,TPA,19,5/29/2016,88,71,5,0,3.44,Florida,29,2016
79,Vero Beach,VRB,9,5/29/2016,86,71,5,1.61,6.82,Florida,29,2016
79,West Palm Beach,PBI,10,5/29/2016,86,73,5,0.48,7.47,Florida,29,2016
73,Alma,AMG,13,5/29/2016,87,59,5,0,2.84,Georgia,29,2016
73,Athens,AHN,12,5/29/2016,85,60,5,0,1.28,Georgia,29,2016
75,Atlanta,ATL,23,5/29/2016,86,64,5,0,4.61,Georgia,29,2016
71,Augusta,AGS,14,5/29/2016,84,57,5,2.57,3.62,Georgia,29,2016
73,Macon,MCN,15,5/29/2016,87,59,5,0,2.81,Georgia,29,2016
73,Savannah,SAV,17,5/29/2016,82,63,5,1.69,6.42,Georgia,29,2016
76,Hilo,ITO,13,5/29/2016,83,68,5,1.98,2.82,Hawaii,29,2016
78,Honolulu,HNL,9,5/29/2016,84,72,5,3.07,4.81,Hawaii,29,2016
76,Kahului,OGG,6,5/29/2016,86,66,5,0.53,6.44,Hawaii,29,2016
75,Kaunakakai,MKK,6,5/29/2016,83,67,5,0.35,4.98,Hawaii,29,2016
76,Lihue,LIH,11,5/29/2016,81,71,5,0.61,8.05,Hawaii,29,2016
60,Boise,BOI,25,5/29/2016,73,48,5,0,4.7,Idaho,29,2016
60,Lewiston,LWS,19,5/29/2016,71,49,5,0.01,2.2,Idaho,29,2016
53,Pocatello,PIH,22,5/29/2016,68,37,5,0.09,6.88,Idaho,29,2016
72,Chicago,ORD,19,5/29/2016,82,61,5,1.21,9.25,Illinois,29,2016
74,Moline,MLI,19,5/29/2016,85,63,5,0.55,7.34,Illinois,29,2016
73,Peoria,PIA,19,5/29/2016,84,62,5,0.26,8.58,Illinois,29,2016
72,Quincy,UIN,19,5/29/2016,82,61,5,1.77,7.72,Illinois,29,2016
73,Rockford,RFD,20,5/29/2016,84,61,5,0.6,7.94,Illinois,29,2016
74,Springfield,SPI,19,5/29/2016,84,63,5,0.48,9.54,Illinois,29,2016
71,Evansville,EVV,18,5/29/2016,82,61,5,0.3,5.04,Indiana,29,2016
72,Fort Wayne,FWA,19,5/29/2016,84,59,5,0,8.07,Indiana,29,2016
72,Indianapolis,IND,18,5/29/2016,82,62,5,0.23,8.2,Indiana,29,2016
71,South Bend,SBN,19,5/29/2016,83,59,5,0.02,8.21,Indiana,29,2016
71,Cedar Rapids,CID,19,5/29/2016,82,60,5,1.46,7.35,Iowa,29,2016
71,Des Moines,DSM,19,5/29/2016,80,62,5,2.49,5.81,Iowa,29,2016
70,Dubuque,DBQ,21,5/29/2016,80,59,5,0.76,8.37,Iowa,29,2016
70,Sioux City,SUX,18,5/29/2016,81,58,5,3.13,3.68,Iowa,29,2016
71,Waterloo,ALO,19,5/29/2016,81,61,5,1.02,6.72,Iowa,29,2016
68,Concordia,CNK,15,5/29/2016,79,58,5,3.28,6.72,Kansas,29,2016
69,Dodge City,DDC,18,5/29/2016,80,57,5,1.28,6.72,Kansas,29,2016
62,Goodland,GLD,11,5/29/2016,76,48,5,0.7,6.91,Kansas,29,2016
73,Medicine Lodge,P28,17,5/29/2016,85,61,5,0.24,7.14,Kansas,29,2016
70,Topeka,TOP,16,5/29/2016,79,60,5,5,5.02,Kansas,29,2016
71,Wichita,ICT,16,5/29/2016,82,60,5,4.8,9.75,Kansas,29,2016
70,Covington,CVG,18,5/29/2016,82,58,5,0.09,5.58,Kentucky,29,2016
71,Jackson,JKL,17,5/29/2016,81,60,5,0.64,0.64,Kentucky,29,2016
71,Lexington,LEX,17,5/29/2016,82,59,5,0.89,5.38,Kentucky,29,2016
74,Louisville,SDF,17,5/29/2016,84,63,5,0.48,5.91,Kentucky,29,2016
73,Paducah,PAH,19,5/29/2016,83,62,5,1.9,3.75,Kentucky,29,2016
79,Baton Rouge,BTR,11,5/29/2016,89,68,5,0,5.41,Louisiana,29,2016
79,Lake Charles,LCH,14,5/29/2016,87,70,5,1.91,7.07,Louisiana,29,2016
80,New Orleans,MSY,12,5/29/2016,88,72,5,0.07,6.95,Louisiana,29,2016
77,Shreveport,SHV,15,5/29/2016,86,68,5,1.6,5.57,Louisiana,29,2016
75,Slidell,ASD,14,5/29/2016,86,65,5,0,4.31,Louisiana,29,2016
65,Bangor,BGR,19,5/29/2016,76,53,5,0.13,4.81,Maine,29,2016
60,Caribou,CAR,20,5/29/2016,69,50,5,0.69,6.08,Maine,29,2016
60,Portland,PWM,12,5/29/2016,69,51,5,0.19,4.62,Maine,29,2016
72,Baltimore,BWI,22,5/29/2016,85,60,5,0.76,4.11,Maryland,29,2016
70,Salisbury,SBY,18,5/29/2016,83,58,5,0.05,5.38,Maryland,29,2016
67,Boston,BOS,11,5/29/2016,77,56,5,0.26,5.35,Massachusetts,29,2016
60,Milton,MQE,14,5/29/2016,60,60,5,0,6.57,Massachusetts,29,2016
68,Worcester,ORH,16,5/29/2016,78,56,5,0.2,6.57,Massachusetts,29,2016
67,Alpena,APN,16,5/29/2016,83,51,5,0.56,4.4,Michigan,29,2016
72,Detroit,DTW,19,5/29/2016,84,60,5,0.17,6.48,Michigan,29,2016
73,Flint,FNT,21,5/29/2016,87,58,5,0.08,6.02,Michigan,29,2016
73,Grand Rapids,GRR,20,5/29/2016,85,60,5,0.5,7.28,Michigan,29,2016
68,Houghton Lake,HTL,22,5/29/2016,82,53,5,2.85,5.34,Michigan,29,2016
71,Lansing,LAN,21,5/29/2016,83,58,5,0.33,7.02,Michigan,29,2016
62,Marquette,MQT,0,5/29/2016,71,53,5,3.97,0,Michigan,29,2016
70,Muskegon,MKG,19,5/29/2016,80,59,5,0.36,8.4,Michigan,29,2016
66,Sault Ste Marie,ANJ,17,5/29/2016,78,53,5,1.21,3.68,Michigan,29,2016
58,Duluth,DLH,13,5/29/2016,67,48,5,0.75,7.82,Minnesota,29,2016
61,International Falls,INL,15,5/29/2016,72,48,5,0.5,4.32,Minnesota,29,2016
70,Minneapolis,MSP,21,5/29/2016,77,63,5,1.15,6.07,Minnesota,29,2016
69,Rochester,RST,19,5/29/2016,76,60,5,2.5,7.71,Minnesota,29,2016
66,St Cloud,STC,20,5/29/2016,74,57,5,1.23,5.27,Minnesota,29,2016
77,Greenville,GLH,18,5/29/2016,88,65,5,0.95,7.48,Mississippi,29,2016
76,Greenwood,GWO,18,5/29/2016,87,65,5,0.01,6.08,Mississippi,29,2016
76,Gulfport,GPT,14,5/29/2016,84,67,5,0,6.62,Mississippi,29,2016
76,Hattiesburg,HBG,18,5/29/2016,88,63,5,0,4.11,Mississippi,29,2016
76,Jackson,JAN,13,5/29/2016,88,65,5,0.01,6.54,Mississippi,29,2016
76,Meridian,MEI,20,5/29/2016,89,62,5,0,4.17,Mississippi,29,2016
76,Tupelo,TUP,19,5/29/2016,88,64,5,0.11,4.7,Mississippi,29,2016
72,Cape Girardeau,CGI,20,5/29/2016,81,62,5,5.01,4.98,Missouri,29,2016
72,Columbia,COU,18,5/29/2016,82,61,5,2.44,6.95,Missouri,29,2016
69,Kansas City,MCI,15,5/29/2016,78,59,5,5.85,6.01,Missouri,29,2016
70,Rolla/Vichy,VIH,18,5/29/2016,79,60,5,2.84,7.78,Missouri,29,2016
72,Springfield,SGF,17,5/29/2016,80,62,5,0.76,8.74,Missouri,29,2016
70,St Joseph,STJ,17,5/29/2016,78,61,5,4.03,5.61,Missouri,29,2016
75,St Louis,STL,19,5/29/2016,84,65,5,1.55,7.8,Missouri,29,2016
58,Billings,BIL,24,5/29/2016,69,46,5,0.06,4.27,Montana,29,2016
46,Butte,BTM,28,5/29/2016,57,34,5,0.52,3.12,Montana,29,2016
50,Cut Bank,CTB,28,5/29/2016,61,38,5,0.34,9.35,Montana,29,2016
50,Dillon,DLN,17,5/29/2016,62,37,5,0.14,2.58,Montana,29,2016
56,Glasgow,GGW,26,5/29/2016,67,44,5,0.44,5.75,Montana,29,2016
52,Great Falls,GTF,23,5/29/2016,64,38,5,0.22,7.41,Montana,29,2016
54,Havre,HVR,23,5/29/2016,65,43,5,0.7,8.08,Montana,29,2016
53,Helena,HLN,19,5/29/2016,65,42,5,0.21,3.94,Montana,29,2016
51,Kalispell,GPI,17,5/29/2016,62,40,5,0.77,3.9,Montana,29,2016
59,Miles City,MLS,30,5/29/2016,71,47,5,0.37,5,Montana,29,2016
52,Missoula,MSO,25,5/29/2016,63,40,5,0.67,2.47,Montana,29,2016
67,Grand Island,GRI,16,5/29/2016,77,56,5,3.92,6.04,Nebraska,29,2016
69,Lincoln,LNK,16,5/29/2016,80,58,5,3.07,5.97,Nebraska,29,2016
67,Norfolk,OFK,17,5/29/2016,78,55,5,2.39,5.32,Nebraska,29,2016
63,North Platte,LBF,18,5/29/2016,77,48,5,2.3,4.45,Nebraska,29,2016
71,Omaha,OMA,16,5/29/2016,80,60,5,1.38,6.64,Nebraska,29,2016
58,Scottsbluff,BFF,21,5/29/2016,73,41,5,0.04,4.47,Nebraska,29,2016
57,Sidney,SNY,22,5/29/2016,72,41,5,1.23,5.95,Nebraska,29,2016
63,Valentine,VTN,18,5/29/2016,77,48,5,1.13,5.68,Nebraska,29,2016
48,Ely,ELY,16,5/29/2016,63,33,5,0.07,2.74,Nevada,29,2016
51,Eureka,P68,23,5/29/2016,65,37,5,0.48,2.25,Nevada,29,2016
76,Las Vegas,LAS,21,5/29/2016,86,65,5,0,5.02,Nevada,29,2016
67,Mercury,DRA,22,5/29/2016,81,53,5,0,5.18,Nevada,29,2016
60,Reno,RNO,28,5/29/2016,74,46,5,0.02,4,Nevada,29,2016
53,Winnemucca,WMC,18,5/29/2016,72,34,5,0.11,3.27,Nevada,29,2016
68,Concord,CON,18,5/29/2016,82,54,5,0.72,2.48,New Hampshire,29,2016
60,Mt. Washington,MWN,19,5/29/2016,60,60,5,0,22.58,New Hampshire,29,2016
71,Atlantic City,ACY,19,5/29/2016,82,59,5,0.26,6.58,New Jersey,29,2016
75,Newark,EWR,20,5/29/2016,87,63,5,0.09,5.48,New Jersey,29,2016
66,Albuquerque,ABQ,22,5/29/2016,81,51,5,0,5.07,New Mexico,29,2016
64,Clayton,CAO,23,5/29/2016,81,47,5,0.28,9.04,New Mexico,29,2016
73,Roswell,ROW,20,5/29/2016,92,54,5,0,7.44,New Mexico,29,2016
72,Albany,ALB,16,5/29/2016,84,59,5,0.03,3.5,New York,29,2016
69,Binghamton,BGM,21,5/29/2016,81,57,5,0.17,5.05,New York,29,2016
71,Buffalo,BUF,21,5/29/2016,81,60,5,0.06,8.14,New York,29,2016
69,Glens Falls,GFL,14,5/29/2016,84,54,5,1.04,2.77,New York,29,2016
68,Islip,ISP,21,5/29/2016,78,57,5,0.7,6.75,New York,29,2016
76,New York,LGA,21,5/29/2016,86,65,5,0.28,6.3,New York,29,2016
72,Rochester,ROC,25,5/29/2016,85,58,5,1.55,5.6,New York,29,2016
70,Syracuse,SYR,21,5/29/2016,85,55,5,2.42,2.51,New York,29,2016
66,Asheville,AVL,25,5/29/2016,79,54,5,0.28,2.07,North Carolina,29,2016
73,Cape Hatteras,HSE,20,5/29/2016,79,66,5,0.78,7.34,North Carolina,29,2016
70,Charlotte,CLT,14,5/29/2016,81,58,5,0.23,4.71,North Carolina,29,2016
70,Greensboro,GSO,14,5/29/2016,81,58,5,0.18,4.67,North Carolina,29,2016
69,Hickory,HKY,19,5/29/2016,80,58,5,0.09,2.08,North Carolina,29,2016
71,Raleigh/Durham,RDU,20,5/29/2016,82,59,5,1.97,3.78,North Carolina,29,2016
71,Wilmington,ILM,17,5/29/2016,81,61,5,0.81,6.32,North Carolina,29,2016
61,Bismarck,BIS,15,5/29/2016,75,46,5,0.82,3.07,North Dakota,29,2016
55,Dickinson,DIK,24,5/29/2016,70,39,5,0.22,4.84,North Dakota,29,2016
67,Fargo,FAR,14,5/29/2016,77,56,5,1.17,5,North Dakota,29,2016
66,Grand Forks,GFK,18,5/29/2016,75,56,5,1.49,4.52,North Dakota,29,2016
57,Williston,ISN,21,5/29/2016,70,43,5,0.44,6.28,North Dakota,29,2016
70,Akron,CAK,23,5/29/2016,82,59,5,0.03,6.62,Ohio,29,2016
72,Cleveland,CLE,18,5/29/2016,84,61,5,0.8,6.62,Ohio,29,2016
70,Columbus,CMH,21,5/29/2016,82,58,5,0.6,3.92,Ohio,29,2016
71,Dayton,DAY,18,5/29/2016,81,60,5,0.23,7.31,Ohio,29,2016
70,Mansfield,MFD,16,5/29/2016,82,57,5,0.69,7.2,Ohio,29,2016
71,Toledo,TOL,19,5/29/2016,86,57,5,0.01,5.48,Ohio,29,2016
70,Youngstown/Warren,YNG,23,5/29/2016,82,57,5,0,5.4,Ohio,29,2016
73,Gage,GAG,20,5/29/2016,85,59,5,0.38,12.7,Oklahoma,29,2016
76,Oklahoma City,OKC,17,5/29/2016,85,66,5,0.45,11.52,Oklahoma,29,2016
74,Ponca City,PNC,15,5/29/2016,84,64,5,1.26,9,Oklahoma,29,2016
75,Tulsa,TUL,15,5/29/2016,83,67,5,1.99,9.97,Oklahoma,29,2016
56,Astoria,AST,27,5/29/2016,61,49,5,0.1,6.41,Oregon,29,2016
51,Burns,BNO,25,5/29/2016,67,34,5,0,5.81,Oregon,29,2016
56,Eugene,EUG,28,5/29/2016,68,44,5,0.01,2.42,Oregon,29,2016
61,Medford,MFR,34,5/29/2016,76,46,5,0,3.44,Oregon,29,2016
59,Pendleton,PDT,25,5/29/2016,72,46,5,0,9.72,Oregon,29,2016
60,Portland,PDX,31,5/29/2016,68,52,5,0.06,4.32,Oregon,29,2016
53,Redmond,RDM,32,5/29/2016,68,37,5,0,4.27,Oregon,29,2016
59,Salem,SLE,28,5/29/2016,68,49,5,0.01,4.22,Oregon,29,2016
73,Allentown,ABE,20,5/29/2016,87,58,5,0.39,4.2,Pennsylvania,29,2016
72,Erie,ERI,21,5/29/2016,81,62,5,0.01,4.84,Pennsylvania,29,2016
73,Harrisburg,MDT,23,5/29/2016,85,60,5,0.23,4.17,Pennsylvania,29,2016
74,Philadelphia,PHL,21,5/29/2016,86,62,5,0.7,6.25,Pennsylvania,29,2016
71,Pittsburgh,PIT,22,5/29/2016,82,60,5,0.01,3.88,Pennsylvania,29,2016
72,Wilkes-Barre/Scranton,AVP,22,5/29/2016,86,58,5,0.03,2.72,Pennsylvania,29,2016
